user_id,week,day_of_week,time_of_day,gender,age,nationality,MinPerBlock
13,2,Monday,Morning,Female,47,Carthaginian,186
13,2,Monday,Midday,Female,47,Carthaginian,78
13,2,Monday,Evening,Female,47,Carthaginian,165
13,2,Tuesday,Morning,Female,47,Carthaginian,245
13,2,Tuesday,Midday,Female,47,Carthaginian,150
13,2,Tuesday,Evening,Female,47,Carthaginian,227
13,2,Wednesday,Morning,Female,47,Carthaginian,154
13,2,Wednesday,Midday,Female,47,Carthaginian,80
13,2,Wednesday,Evening,Female,47,Carthaginian,136
13,2,Thursday,Morning,Female,47,Carthaginian,163
13,2,Thursday,Midday,Female,47,Carthaginian,109
13,2,Thursday,Evening,Female,47,Carthaginian,230
13,2,Friday,Morning,Female,47,Carthaginian,198
13,2,Friday,Midday,Female,47,Carthaginian,111
13,2,Friday,Evening,Female,47,Carthaginian,188
13,2,Saturday,Morning,Female,47,Carthaginian,151
13,2,Saturday,Midday,Female,47,Carthaginian,240
13,2,Saturday,Evening,Female,47,Carthaginian,207
14,1,Sunday,Morning,Female,81,Atlantian,0
14,1,Sunday,Midday,Female,81,Atlantian,138
14,1,Sunday,Evening,Female,81,Atlantian,213
14,1,Monday,Morning,Female,81,Atlantian,218
14,1,Monday,Midday,Female,81,Atlantian,274
14,1,Monday,Evening,Female,81,Atlantian,350
14,1,Tuesday,Morning,Female,81,Atlantian,0
14,1,Tuesday,Midday,Female,81,Atlantian,0
14,1,Tuesday,Evening,Female,81,Atlantian,228
14,1,Wednesday,Morning,Female,81,Atlantian,0
14,1,Wednesday,Midday,Female,81,Atlantian,0
14,1,Wednesday,Evening,Female,81,Atlantian,0
14,1,Thursday,Morning,Female,81,Atlantian,0
14,1,Thursday,Midday,Female,81,Atlantian,297
14,1,Thursday,Evening,Female,81,Atlantian,265
14,1,Friday,Morning,Female,81,Atlantian,0
14,1,Friday,Midday,Female,81,Atlantian,0
14,1,Friday,Evening,Female,81,Atlantian,224
14,1,Saturday,Morning,Female,81,Atlantian,359
14,1,Saturday,Midday,Female,81,Atlantian,213
14,1,Saturday,Evening,Female,81,Atlantian,527
14,2,Sunday,Morning,Female,81,Atlantian,0
14,2,Sunday,Midday,Female,81,Atlantian,0
14,2,Sunday,Evening,Female,81,Atlantian,192
14,2,Monday,Morning,Female,81,Atlantian,0
14,2,Monday,Midday,Female,81,Atlantian,0
14,2,Monday,Evening,Female,81,Atlantian,0
14,2,Tuesday,Morning,Female,81,Atlantian,0
14,2,Tuesday,Midday,Female,81,Atlantian,0
14,2,Tuesday,Evening,Female,81,Atlantian,249
14,2,Wednesday,Morning,Female,81,Atlantian,0
14,2,Wednesday,Midday,Female,81,Atlantian,119
14,2,Wednesday,Evening,Female,81,Atlantian,0
14,2,Thursday,Morning,Female,81,Atlantian,0
14,2,Thursday,Midday,Female,81,Atlantian,196
14,2,Thursday,Evening,Female,81,Atlantian,0
14,2,Friday,Morning,Female,81,Atlantian,226
14,2,Friday,Midday,Female,81,Atlantian,0
14,2,Friday,Evening,Female,81,Atlantian,151
14,2,Saturday,Morning,Female,81,Atlantian,0
14,2,Saturday,Midday,Female,81,Atlantian,143
14,2,Saturday,Evening,Female,81,Atlantian,270
15,1,Sunday,Morning,Male,116,First Nations,341
15,1,Sunday,Midday,Male,116,First Nations,108
15,1,Sunday,Evening,Male,116,First Nations,345
15,1,Monday,Morning,Male,116,First Nations,381
15,1,Monday,Midday,Male,116,First Nations,276
15,1,Monday,Evening,Male,116,First Nations,241
15,1,Tuesday,Morning,Male,116,First Nations,563
15,1,Tuesday,Midday,Male,116,First Nations,349
15,1,Tuesday,Evening,Male,116,First Nations,562
15,1,Wednesday,Morning,Male,116,First Nations,427
15,1,Wednesday,Midday,Male,116,First Nations,140
15,1,Wednesday,Evening,Male,116,First Nations,188
15,1,Thursday,Morning,Male,116,First Nations,318
15,1,Thursday,Midday,Male,116,First Nations,198
15,1,Thursday,Evening,Male,116,First Nations,168
15,1,Friday,Morning,Male,116,First Nations,424
15,1,Friday,Midday,Male,116,First Nations,385
15,1,Friday,Evening,Male,116,First Nations,369
15,1,Saturday,Morning,Male,116,First Nations,204
15,1,Saturday,Midday,Male,116,First Nations,334
15,1,Saturday,Evening,Male,116,First Nations,405
15,2,Sunday,Morning,Male,116,First Nations,319
15,2,Sunday,Midday,Male,116,First Nations,238
15,2,Sunday,Evening,Male,116,First Nations,246
15,2,Monday,Morning,Male,116,First Nations,374
15,2,Monday,Midday,Male,116,First Nations,194
15,2,Monday,Evening,Male,116,First Nations,373
15,2,Tuesday,Morning,Male,116,First Nations,433
15,2,Tuesday,Midday,Male,116,First Nations,397
15,2,Tuesday,Evening,Male,116,First Nations,165
15,2,Wednesday,Morning,Male,116,First Nations,634
15,2,Wednesday,Midday,Male,116,First Nations,334
15,2,Wednesday,Evening,Male,116,First Nations,307
15,2,Thursday,Morning,Male,116,First Nations,348
15,2,Thursday,Midday,Male,116,First Nations,247
15,2,Thursday,Evening,Male,116,First Nations,250
15,2,Friday,Morning,Male,116,First Nations,377
15,2,Friday,Midday,Male,116,First Nations,380
15,2,Friday,Evening,Male,116,First Nations,153
15,2,Saturday,Morning,Male,116,First Nations,670
15,2,Saturday,Midday,Male,116,First Nations,137
15,2,Saturday,Evening,Male,116,First Nations,286
16,1,Sunday,Morning,Female,31,Atlantian,0
16,1,Sunday,Midday,Female,31,Atlantian,0
16,1,Sunday,Evening,Female,31,Atlantian,0
16,1,Monday,Morning,Female,31,Atlantian,249
16,1,Monday,Midday,Female,31,Atlantian,0
16,1,Monday,Evening,Female,31,Atlantian,0
16,1,Tuesday,Morning,Female,31,Atlantian,135
16,1,Tuesday,Midday,Female,31,Atlantian,135
16,1,Tuesday,Evening,Female,31,Atlantian,146
16,1,Wednesday,Morning,Female,31,Atlantian,123
16,1,Wednesday,Midday,Female,31,Atlantian,0
16,1,Wednesday,Evening,Female,31,Atlantian,204
16,1,Thursday,Morning,Female,31,Atlantian,0
16,1,Thursday,Midday,Female,31,Atlantian,0
16,1,Thursday,Evening,Female,31,Atlantian,0
16,1,Friday,Morning,Female,31,Atlantian,367
16,1,Friday,Midday,Female,31,Atlantian,192
16,1,Friday,Evening,Female,31,Atlantian,257
16,1,Saturday,Morning,Female,31,Atlantian,0
16,1,Saturday,Midday,Female,31,Atlantian,0
16,1,Saturday,Evening,Female,31,Atlantian,299
16,2,Sunday,Morning,Female,31,Atlantian,0
16,2,Sunday,Midday,Female,31,Atlantian,0
16,2,Sunday,Evening,Female,31,Atlantian,0
16,2,Monday,Morning,Female,31,Atlantian,0
16,2,Monday,Midday,Female,31,Atlantian,0
16,2,Monday,Evening,Female,31,Atlantian,162
16,2,Tuesday,Morning,Female,31,Atlantian,0
16,2,Tuesday,Midday,Female,31,Atlantian,0
16,2,Tuesday,Evening,Female,31,Atlantian,0
16,2,Wednesday,Morning,Female,31,Atlantian,152
16,2,Wednesday,Midday,Female,31,Atlantian,175
16,2,Wednesday,Evening,Female,31,Atlantian,0
16,2,Thursday,Morning,Female,31,Atlantian,0
16,2,Thursday,Midday,Female,31,Atlantian,0
16,2,Thursday,Evening,Female,31,Atlantian,0
16,2,Friday,Morning,Female,31,Atlantian,129
16,2,Friday,Midday,Female,31,Atlantian,180
16,2,Friday,Evening,Female,31,Atlantian,185
16,2,Saturday,Morning,Female,31,Atlantian,106
16,2,Saturday,Midday,Female,31,Atlantian,213
16,2,Saturday,Evening,Female,31,Atlantian,191
17,1,Sunday,Morning,Male,110,First Nations,150
17,1,Sunday,Midday,Male,110,First Nations,295
17,1,Sunday,Evening,Male,110,First Nations,117
17,1,Monday,Morning,Male,110,First Nations,347
17,1,Monday,Midday,Male,110,First Nations,135
17,1,Monday,Evening,Male,110,First Nations,345
17,1,Tuesday,Morning,Male,110,First Nations,215
17,1,Tuesday,Midday,Male,110,First Nations,481
17,1,Tuesday,Evening,Male,110,First Nations,193
17,1,Wednesday,Morning,Male,110,First Nations,239
17,1,Wednesday,Midday,Male,110,First Nations,353
17,1,Wednesday,Evening,Male,110,First Nations,196
17,1,Thursday,Morning,Male,110,First Nations,203
17,1,Thursday,Midday,Male,110,First Nations,198
17,1,Thursday,Evening,Male,110,First Nations,207
17,1,Friday,Morning,Male,110,First Nations,298
17,1,Friday,Midday,Male,110,First Nations,346
17,1,Friday,Evening,Male,110,First Nations,344
17,1,Saturday,Morning,Male,110,First Nations,377
17,1,Saturday,Midday,Male,110,First Nations,282
17,1,Saturday,Evening,Male,110,First Nations,185
17,2,Sunday,Morning,Male,110,First Nations,205
17,2,Sunday,Midday,Male,110,First Nations,196
17,2,Sunday,Evening,Male,110,First Nations,118
17,2,Monday,Morning,Male,110,First Nations,150
17,2,Monday,Midday,Male,110,First Nations,294
17,2,Monday,Evening,Male,110,First Nations,377
17,2,Tuesday,Morning,Male,110,First Nations,253
17,2,Tuesday,Midday,Male,110,First Nations,468
17,2,Tuesday,Evening,Male,110,First Nations,245
17,2,Wednesday,Morning,Male,110,First Nations,220
17,2,Wednesday,Midday,Male,110,First Nations,219
17,2,Wednesday,Evening,Male,110,First Nations,131
17,2,Thursday,Morning,Male,110,First Nations,471
17,2,Thursday,Midday,Male,110,First Nations,318
17,2,Thursday,Evening,Male,110,First Nations,250
17,2,Friday,Morning,Male,110,First Nations,297
17,2,Friday,Midday,Male,110,First Nations,229
17,2,Friday,Evening,Male,110,First Nations,292
17,2,Saturday,Morning,Male,110,First Nations,338
17,2,Saturday,Midday,Male,110,First Nations,264
17,2,Saturday,Evening,Male,110,First Nations,197
18,1,Sunday,Morning,Male,113,Carthaginian,189
18,1,Sunday,Midday,Male,113,Carthaginian,245
18,1,Sunday,Evening,Male,113,Carthaginian,101
18,1,Monday,Morning,Male,113,Carthaginian,224
18,1,Monday,Midday,Male,113,Carthaginian,0
18,1,Monday,Evening,Male,113,Carthaginian,276
18,1,Tuesday,Morning,Male,113,Carthaginian,277
18,1,Tuesday,Midday,Male,113,Carthaginian,333
18,1,Tuesday,Evening,Male,113,Carthaginian,0
18,1,Wednesday,Morning,Male,113,Carthaginian,236
18,1,Wednesday,Midday,Male,113,Carthaginian,172
18,1,Wednesday,Evening,Male,113,Carthaginian,0
18,1,Thursday,Morning,Male,113,Carthaginian,148
18,1,Thursday,Midday,Male,113,Carthaginian,91
18,1,Thursday,Evening,Male,113,Carthaginian,276
18,1,Friday,Morning,Male,113,Carthaginian,418
18,1,Friday,Midday,Male,113,Carthaginian,352
18,1,Friday,Evening,Male,113,Carthaginian,129
18,1,Saturday,Morning,Male,113,Carthaginian,562
18,1,Saturday,Midday,Male,113,Carthaginian,244
18,1,Saturday,Evening,Male,113,Carthaginian,181
18,2,Sunday,Morning,Male,113,Carthaginian,240
18,2,Sunday,Midday,Male,113,Carthaginian,250
18,2,Sunday,Evening,Male,113,Carthaginian,216
18,2,Monday,Morning,Male,113,Carthaginian,0
18,2,Monday,Midday,Male,113,Carthaginian,337
18,2,Monday,Evening,Male,113,Carthaginian,264
18,2,Tuesday,Morning,Male,113,Carthaginian,0
18,2,Tuesday,Midday,Male,113,Carthaginian,95
18,2,Tuesday,Evening,Male,113,Carthaginian,272
18,2,Wednesday,Morning,Male,113,Carthaginian,323
18,2,Wednesday,Midday,Male,113,Carthaginian,200
18,2,Wednesday,Evening,Male,113,Carthaginian,295
18,2,Thursday,Morning,Male,113,Carthaginian,162
18,2,Thursday,Midday,Male,113,Carthaginian,244
18,2,Thursday,Evening,Male,113,Carthaginian,298
18,2,Friday,Morning,Male,113,Carthaginian,0
18,2,Friday,Midday,Male,113,Carthaginian,545
18,2,Friday,Evening,Male,113,Carthaginian,250
18,2,Saturday,Morning,Male,113,Carthaginian,256
18,2,Saturday,Midday,Male,113,Carthaginian,210
18,2,Saturday,Evening,Male,113,Carthaginian,280
19,1,Sunday,Morning,Male,88,Carthaginian,262
19,1,Sunday,Midday,Male,88,Carthaginian,159
19,1,Sunday,Evening,Male,88,Carthaginian,282
19,1,Monday,Morning,Male,88,Carthaginian,327
19,1,Monday,Midday,Male,88,Carthaginian,205
19,1,Monday,Evening,Male,88,Carthaginian,148
19,1,Tuesday,Morning,Male,88,Carthaginian,228
19,1,Tuesday,Midday,Male,88,Carthaginian,224
19,1,Tuesday,Evening,Male,88,Carthaginian,163
19,1,Wednesday,Morning,Male,88,Carthaginian,221
19,1,Wednesday,Midday,Male,88,Carthaginian,127
19,1,Wednesday,Evening,Male,88,Carthaginian,277
19,1,Thursday,Morning,Male,88,Carthaginian,252
19,1,Thursday,Midday,Male,88,Carthaginian,244
19,1,Thursday,Evening,Male,88,Carthaginian,98
19,1,Friday,Morning,Male,88,Carthaginian,237
19,1,Friday,Midday,Male,88,Carthaginian,161
19,1,Friday,Evening,Male,88,Carthaginian,132
19,1,Saturday,Morning,Male,88,Carthaginian,151
19,1,Saturday,Midday,Male,88,Carthaginian,350
19,1,Saturday,Evening,Male,88,Carthaginian,304
19,2,Sunday,Morning,Male,88,Carthaginian,189
19,2,Sunday,Midday,Male,88,Carthaginian,143
19,2,Sunday,Evening,Male,88,Carthaginian,285
19,2,Monday,Morning,Male,88,Carthaginian,290
19,2,Monday,Midday,Male,88,Carthaginian,325
19,2,Monday,Evening,Male,88,Carthaginian,282
19,2,Tuesday,Morning,Male,88,Carthaginian,357
19,2,Tuesday,Midday,Male,88,Carthaginian,245
19,2,Tuesday,Evening,Male,88,Carthaginian,179
19,2,Wednesday,Morning,Male,88,Carthaginian,208
19,2,Wednesday,Midday,Male,88,Carthaginian,126
19,2,Wednesday,Evening,Male,88,Carthaginian,250
19,2,Thursday,Morning,Male,88,Carthaginian,172
19,2,Thursday,Midday,Male,88,Carthaginian,269
19,2,Thursday,Evening,Male,88,Carthaginian,176
19,2,Friday,Morning,Male,88,Carthaginian,206
19,2,Friday,Midday,Male,88,Carthaginian,323
19,2,Friday,Evening,Male,88,Carthaginian,246
19,2,Saturday,Morning,Male,88,Carthaginian,324
19,2,Saturday,Midday,Male,88,Carthaginian,284
19,2,Saturday,Evening,Male,88,Carthaginian,407
20,1,Sunday,Morning,Female,84,Atlantian,289
20,1,Sunday,Midday,Female,84,Atlantian,0
20,1,Sunday,Evening,Female,84,Atlantian,0
20,1,Monday,Morning,Female,84,Atlantian,0
20,1,Monday,Midday,Female,84,Atlantian,249
20,1,Monday,Evening,Female,84,Atlantian,258
20,1,Tuesday,Morning,Female,84,Atlantian,0
20,1,Tuesday,Midday,Female,84,Atlantian,0
20,1,Tuesday,Evening,Female,84,Atlantian,183
20,1,Wednesday,Morning,Female,84,Atlantian,502
20,1,Wednesday,Midday,Female,84,Atlantian,185
20,1,Wednesday,Evening,Female,84,Atlantian,196
20,1,Thursday,Morning,Female,84,Atlantian,0
20,1,Thursday,Midday,Female,84,Atlantian,0
20,1,Thursday,Evening,Female,84,Atlantian,305
20,1,Friday,Morning,Female,84,Atlantian,288
20,1,Friday,Midday,Female,84,Atlantian,410
20,1,Friday,Evening,Female,84,Atlantian,471
20,1,Saturday,Morning,Female,84,Atlantian,390
20,1,Saturday,Midday,Female,84,Atlantian,0
20,1,Saturday,Evening,Female,84,Atlantian,310
20,2,Sunday,Morning,Female,84,Atlantian,368
20,2,Sunday,Midday,Female,84,Atlantian,0
20,2,Sunday,Evening,Female,84,Atlantian,0
20,2,Monday,Morning,Female,84,Atlantian,0
20,2,Monday,Midday,Female,84,Atlantian,0
20,2,Monday,Evening,Female,84,Atlantian,203
20,2,Tuesday,Morning,Female,84,Atlantian,217
20,2,Tuesday,Midday,Female,84,Atlantian,389
20,2,Tuesday,Evening,Female,84,Atlantian,292
20,2,Wednesday,Morning,Female,84,Atlantian,0
20,2,Wednesday,Midday,Female,84,Atlantian,0
20,2,Wednesday,Evening,Female,84,Atlantian,376
20,2,Thursday,Morning,Female,84,Atlantian,0
20,2,Thursday,Midday,Female,84,Atlantian,0
20,2,Thursday,Evening,Female,84,Atlantian,145
20,2,Friday,Morning,Female,84,Atlantian,0
20,2,Friday,Midday,Female,84,Atlantian,0
20,2,Friday,Evening,Female,84,Atlantian,357
20,2,Saturday,Morning,Female,84,Atlantian,295
20,2,Saturday,Midday,Female,84,Atlantian,332
20,2,Saturday,Evening,Female,84,Atlantian,193
21,1,Sunday,Morning,Female,40,First Nations,0
21,1,Sunday,Midday,Female,40,First Nations,92
21,1,Sunday,Evening,Female,40,First Nations,0
21,1,Monday,Morning,Female,40,First Nations,168
21,1,Monday,Midday,Female,40,First Nations,317
21,1,Monday,Evening,Female,40,First Nations,192
21,1,Tuesday,Morning,Female,40,First Nations,179
21,1,Tuesday,Midday,Female,40,First Nations,198
21,1,Tuesday,Evening,Female,40,First Nations,0
21,1,Wednesday,Morning,Female,40,First Nations,186
21,1,Wednesday,Midday,Female,40,First Nations,77
21,1,Wednesday,Evening,Female,40,First Nations,149
21,1,Thursday,Morning,Female,40,First Nations,0
21,1,Thursday,Midday,Female,40,First Nations,198
21,1,Thursday,Evening,Female,40,First Nations,79
21,1,Friday,Morning,Female,40,First Nations,296
21,1,Friday,Midday,Female,40,First Nations,289
21,1,Friday,Evening,Female,40,First Nations,128
21,1,Saturday,Morning,Female,40,First Nations,0
21,1,Saturday,Midday,Female,40,First Nations,0
21,1,Saturday,Evening,Female,40,First Nations,368
21,2,Sunday,Morning,Female,40,First Nations,0
21,2,Sunday,Midday,Female,40,First Nations,0
21,2,Sunday,Evening,Female,40,First Nations,0
21,2,Monday,Morning,Female,40,First Nations,0
21,2,Monday,Midday,Female,40,First Nations,0
21,2,Monday,Evening,Female,40,First Nations,247
21,2,Tuesday,Morning,Female,40,First Nations,0
21,2,Tuesday,Midday,Female,40,First Nations,114
21,2,Tuesday,Evening,Female,40,First Nations,0
21,2,Wednesday,Morning,Female,40,First Nations,0
21,2,Wednesday,Midday,Female,40,First Nations,212
21,2,Wednesday,Evening,Female,40,First Nations,107
21,2,Thursday,Morning,Female,40,First Nations,78
21,2,Thursday,Midday,Female,40,First Nations,0
21,2,Thursday,Evening,Female,40,First Nations,172
21,2,Friday,Morning,Female,40,First Nations,247
21,2,Friday,Midday,Female,40,First Nations,233
21,2,Friday,Evening,Female,40,First Nations,195
21,2,Saturday,Morning,Female,40,First Nations,0
21,2,Saturday,Midday,Female,40,First Nations,194
21,2,Saturday,Evening,Female,40,First Nations,175
22,1,Sunday,Morning,Female,96,Carthaginian,289
22,1,Sunday,Midday,Female,96,Carthaginian,242
22,1,Sunday,Evening,Female,96,Carthaginian,284
22,1,Monday,Morning,Female,96,Carthaginian,0
22,1,Monday,Midday,Female,96,Carthaginian,195
22,1,Monday,Evening,Female,96,Carthaginian,295
22,1,Tuesday,Morning,Female,96,Carthaginian,265
22,1,Tuesday,Midday,Female,96,Carthaginian,256
22,1,Tuesday,Evening,Female,96,Carthaginian,266
22,1,Wednesday,Morning,Female,96,Carthaginian,0
22,1,Wednesday,Midday,Female,96,Carthaginian,222
22,1,Wednesday,Evening,Female,96,Carthaginian,306
22,1,Thursday,Morning,Female,96,Carthaginian,194
22,1,Thursday,Midday,Female,96,Carthaginian,242
22,1,Thursday,Evening,Female,96,Carthaginian,326
22,1,Friday,Morning,Female,96,Carthaginian,0
22,1,Friday,Midday,Female,96,Carthaginian,509
22,1,Friday,Evening,Female,96,Carthaginian,204
22,1,Saturday,Morning,Female,96,Carthaginian,427
22,1,Saturday,Midday,Female,96,Carthaginian,274
22,1,Saturday,Evening,Female,96,Carthaginian,419
22,2,Sunday,Morning,Female,96,Carthaginian,0
22,2,Sunday,Midday,Female,96,Carthaginian,143
22,2,Sunday,Evening,Female,96,Carthaginian,390
22,2,Monday,Morning,Female,96,Carthaginian,0
22,2,Monday,Midday,Female,96,Carthaginian,203
22,2,Monday,Evening,Female,96,Carthaginian,229
22,2,Tuesday,Morning,Female,96,Carthaginian,172
22,2,Tuesday,Midday,Female,96,Carthaginian,0
22,2,Tuesday,Evening,Female,96,Carthaginian,401
22,2,Wednesday,Morning,Female,96,Carthaginian,244
22,2,Wednesday,Midday,Female,96,Carthaginian,0
22,2,Wednesday,Evening,Female,96,Carthaginian,260
22,2,Thursday,Morning,Female,96,Carthaginian,0
22,2,Thursday,Midday,Female,96,Carthaginian,183
22,2,Thursday,Evening,Female,96,Carthaginian,0
22,2,Friday,Morning,Female,96,Carthaginian,494
22,2,Friday,Midday,Female,96,Carthaginian,312
22,2,Friday,Evening,Female,96,Carthaginian,578
22,2,Saturday,Morning,Female,96,Carthaginian,238
22,2,Saturday,Midday,Female,96,Carthaginian,0
22,2,Saturday,Evening,Female,96,Carthaginian,255
23,1,Sunday,Morning,Female,102,Holy Roman,217
23,1,Sunday,Midday,Female,102,Holy Roman,181
23,1,Sunday,Evening,Female,102,Holy Roman,294
23,1,Monday,Morning,Female,102,Holy Roman,348
23,1,Monday,Midday,Female,102,Holy Roman,149
23,1,Monday,Evening,Female,102,Holy Roman,238
23,1,Tuesday,Morning,Female,102,Holy Roman,248
23,1,Tuesday,Midday,Female,102,Holy Roman,340
23,1,Tuesday,Evening,Female,102,Holy Roman,401
23,1,Wednesday,Morning,Female,102,Holy Roman,258
23,1,Wednesday,Midday,Female,102,Holy Roman,228
23,1,Wednesday,Evening,Female,102,Holy Roman,0
23,1,Thursday,Morning,Female,102,Holy Roman,223
23,1,Thursday,Midday,Female,102,Holy Roman,383
23,1,Thursday,Evening,Female,102,Holy Roman,242
23,1,Friday,Morning,Female,102,Holy Roman,362
23,1,Friday,Midday,Female,102,Holy Roman,477
23,1,Friday,Evening,Female,102,Holy Roman,272
23,1,Saturday,Morning,Female,102,Holy Roman,203
23,1,Saturday,Midday,Female,102,Holy Roman,614
23,1,Saturday,Evening,Female,102,Holy Roman,396
23,2,Sunday,Morning,Female,102,Holy Roman,186
23,2,Sunday,Midday,Female,102,Holy Roman,198
23,2,Sunday,Evening,Female,102,Holy Roman,0
23,2,Monday,Morning,Female,102,Holy Roman,230
23,2,Monday,Midday,Female,102,Holy Roman,263
23,2,Monday,Evening,Female,102,Holy Roman,210
23,2,Tuesday,Morning,Female,102,Holy Roman,278
23,2,Tuesday,Midday,Female,102,Holy Roman,353
23,2,Tuesday,Evening,Female,102,Holy Roman,0
23,2,Wednesday,Morning,Female,102,Holy Roman,0
23,2,Wednesday,Midday,Female,102,Holy Roman,312
23,2,Wednesday,Evening,Female,102,Holy Roman,215
23,2,Thursday,Morning,Female,102,Holy Roman,322
23,2,Thursday,Midday,Female,102,Holy Roman,242
23,2,Thursday,Evening,Female,102,Holy Roman,236
23,2,Friday,Morning,Female,102,Holy Roman,227
23,2,Friday,Midday,Female,102,Holy Roman,0
23,2,Friday,Evening,Female,102,Holy Roman,312
23,2,Saturday,Morning,Female,102,Holy Roman,104
23,2,Saturday,Midday,Female,102,Holy Roman,417
23,2,Saturday,Evening,Female,102,Holy Roman,0
24,1,Sunday,Morning,Female,54,First Nations,204
24,1,Sunday,Midday,Female,54,First Nations,163
24,1,Sunday,Evening,Female,54,First Nations,339
24,1,Monday,Morning,Female,54,First Nations,162
24,1,Monday,Midday,Female,54,First Nations,86
24,1,Monday,Evening,Female,54,First Nations,194
24,1,Tuesday,Morning,Female,54,First Nations,194
24,1,Tuesday,Midday,Female,54,First Nations,207
24,1,Tuesday,Evening,Female,54,First Nations,247
24,1,Wednesday,Morning,Female,54,First Nations,186
24,1,Wednesday,Midday,Female,54,First Nations,143
24,1,Wednesday,Evening,Female,54,First Nations,248
24,1,Thursday,Morning,Female,54,First Nations,130
24,1,Thursday,Midday,Female,54,First Nations,229
24,1,Thursday,Evening,Female,54,First Nations,129
24,1,Friday,Morning,Female,54,First Nations,256
24,1,Friday,Midday,Female,54,First Nations,190
24,1,Friday,Evening,Female,54,First Nations,262
24,1,Saturday,Morning,Female,54,First Nations,220
24,1,Saturday,Midday,Female,54,First Nations,208
24,1,Saturday,Evening,Female,54,First Nations,207
24,2,Sunday,Morning,Female,54,First Nations,219
